h2 	 6] 	 588 	 Kbits/sec 10.0.0.4 51968
h2 	 9] 	 584 	 Kbits/sec 10.0.0.2 44991
h2 	 7] 	 371 	 Kbits/sec 10.0.0.1 52536
h2 	 8] 	 351 	 Kbits/sec 10.0.0.5 45258
h2 	 10] 	 235 	 Kbits/sec 10.0.0.6 42451
h2 	 11] 	 162 	 Kbits/sec 10.0.0.7 50599
