h2 	 8] 	 376 	 Kbits/sec 10.0.0.5 45314
h2 	 6] 	 613 	 Kbits/sec 10.0.0.2 45047
h2 	 7] 	 578 	 Kbits/sec 10.0.0.4 52024
h2 	 11] 	 353 	 Kbits/sec 10.0.0.1 52592
h2 	 9] 	 231 	 Kbits/sec 10.0.0.6 42507
h2 	 10] 	 156 	 Kbits/sec 10.0.0.7 50655
