h0 	 6] 	 615 	 Kbits/sec 10.0.0.2 57390
h0 	 10] 	 256 	 Kbits/sec 10.0.0.4 56634
h0 	 9] 	 348 	 Kbits/sec 10.0.0.3 60969
h0 	 8] 	 137 	 Kbits/sec 10.0.0.6 49487
h0 	 7] 	 136 	 Kbits/sec 10.0.0.5 43577
h0 	 11] 	 90.7 	 Kbits/sec 10.0.0.7 56218
