h1 	 7] 	 610 	 Kbits/sec 10.0.0.5 47918
h1 	 6] 	 623 	 Kbits/sec 10.0.0.1 58465
h1 	 11] 	 634 	 Kbits/sec 10.0.0.4 52374
h1 	 8] 	 253 	 Kbits/sec 10.0.0.6 55336
h1 	 9] 	 267 	 Kbits/sec 10.0.0.7 57430
h1 	 10] 	 385 	 Kbits/sec 10.0.0.3 47856
