h0 	 7] 	 608 	 Kbits/sec 10.0.0.3 60265
h0 	 6] 	 614 	 Kbits/sec 10.0.0.2 47210
h0 	 8] 	 380 	 Kbits/sec 10.0.0.5 52065
h0 	 10] 	 388 	 Kbits/sec 10.0.0.7 44591
h0 	 9] 	 371 	 Kbits/sec 10.0.0.6 60784
h0 	 11] 	 370 	 Kbits/sec 10.0.0.4 48100
