h0 	 6] 	 609 	 Kbits/sec 10.0.0.2 47168
h0 	 7] 	 596 	 Kbits/sec 10.0.0.3 60223
h0 	 10] 	 373 	 Kbits/sec 10.0.0.7 44549
h0 	 8] 	 354 	 Kbits/sec 10.0.0.4 48058
h0 	 9] 	 350 	 Kbits/sec 10.0.0.5 52023
h0 	 11] 	 342 	 Kbits/sec 10.0.0.6 60742
