h3 	 7] 	 379 	 Kbits/sec 10.0.0.5 58050
h3 	 8] 	 362 	 Kbits/sec 10.0.0.1 53778
h3 	 11] 	 603 	 Kbits/sec 10.0.0.2 44147
h3 	 9] 	 156 	 Kbits/sec 10.0.0.6 41718
h3 	 10] 	 106 	 Kbits/sec 10.0.0.7 45990
h3 	 6] 	 241 	 Kbits/sec 10.0.0.3 45938
