h2 	 6] 	 605 	 Kbits/sec 10.0.0.2 44654
h2 	 8] 	 598 	 Kbits/sec 10.0.0.4 51631
h2 	 7] 	 361 	 Kbits/sec 10.0.0.5 44921
h2 	 9] 	 395 	 Kbits/sec 10.0.0.1 52199
h2 	 10] 	 214 	 Kbits/sec 10.0.0.6 42114
h2 	 11] 	 126 	 Kbits/sec 10.0.0.7 50262
