h2 	 6] 	 602 	 Kbits/sec 10.0.0.2 44935
h2 	 7] 	 632 	 Kbits/sec 10.0.0.4 51912
h2 	 8] 	 391 	 Kbits/sec 10.0.0.1 52480
h2 	 9] 	 364 	 Kbits/sec 10.0.0.5 45202
h2 	 10] 	 246 	 Kbits/sec 10.0.0.6 42395
h2 	 11] 	 144 	 Kbits/sec 10.0.0.7 50543
