h0 	 6] 	 595 	 Kbits/sec 10.0.0.2 57222
h0 	 8] 	 366 	 Kbits/sec 10.0.0.3 60801
h0 	 9] 	 272 	 Kbits/sec 10.0.0.4 56466
h0 	 10] 	 184 	 Kbits/sec 10.0.0.5 43409
h0 	 7] 	 83.6 	 Kbits/sec 10.0.0.7 56050
h0 	 11] 	 131 	 Kbits/sec 10.0.0.6 49319
