h3 	 6] 	 616 	 Kbits/sec 10.0.0.3 58132
h3 	 7] 	 598 	 Kbits/sec 10.0.0.5 48514
h3 	 9] 	 376 	 Kbits/sec 10.0.0.6 59022
h3 	 11] 	 234 	 Kbits/sec 10.0.0.1 53140
h3 	 10] 	 239 	 Kbits/sec 10.0.0.7 60444
h3 	 8] 	 358 	 Kbits/sec 10.0.0.2 48233
