h3 	 6] 	 583 	 Kbits/sec 10.0.0.3 58412
h3 	 11] 	 633 	 Kbits/sec 10.0.0.5 48794
h3 	 8] 	 382 	 Kbits/sec 10.0.0.6 59302
h3 	 7] 	 364 	 Kbits/sec 10.0.0.2 48513
h3 	 9] 	 259 	 Kbits/sec 10.0.0.1 53420
h3 	 10] 	 250 	 Kbits/sec 10.0.0.7 60724
