h1 	 6] 	 379 	 Kbits/sec 10.0.0.3 47310
h1 	 7] 	 353 	 Kbits/sec 10.0.0.5 47372
h1 	 8] 	 359 	 Kbits/sec 10.0.0.4 51828
h1 	 11] 	 338 	 Kbits/sec 10.0.0.7 56884
h1 	 10] 	 610 	 Kbits/sec 10.0.0.1 57919
h1 	 9] 	 392 	 Kbits/sec 10.0.0.6 54790
