h0 	 9] 	 609 	 Kbits/sec 10.0.0.6 60392
h0 	 7] 	 565 	 Kbits/sec 10.0.0.4 47708
h0 	 10] 	 614 	 Kbits/sec 10.0.0.7 44199
h0 	 6] 	 621 	 Kbits/sec 10.0.0.3 59873
h0 	 11] 	 580 	 Kbits/sec 10.0.0.2 46818
h0 	 8] 	 592 	 Kbits/sec 10.0.0.5 51673
