h0 	 7] 	 654 	 Kbits/sec 10.0.0.7 44059
h0 	 8] 	 572 	 Kbits/sec 10.0.0.6 60252
h0 	 6] 	 601 	 Kbits/sec 10.0.0.3 59733
h0 	 11] 	 631 	 Kbits/sec 10.0.0.2 46680
h0 	 10] 	 571 	 Kbits/sec 10.0.0.5 51533
h0 	 9] 	 590 	 Kbits/sec 10.0.0.4 47566
