h0 	 9] 	 612 	 Kbits/sec 10.0.0.6 60420
h0 	 7] 	 626 	 Kbits/sec 10.0.0.4 47736
h0 	 10] 	 584 	 Kbits/sec 10.0.0.7 44227
h0 	 11] 	 576 	 Kbits/sec 10.0.0.3 59901
h0 	 6] 	 627 	 Kbits/sec 10.0.0.2 46846
h0 	 8] 	 599 	 Kbits/sec 10.0.0.5 51701
