h1 	 6] 	 378 	 Kbits/sec 10.0.0.5 47260
h1 	 9] 	 348 	 Kbits/sec 10.0.0.6 54678
h1 	 7] 	 389 	 Kbits/sec 10.0.0.3 47198
h1 	 11] 	 599 	 Kbits/sec 10.0.0.1 57807
h1 	 8] 	 386 	 Kbits/sec 10.0.0.4 51716
h1 	 10] 	 354 	 Kbits/sec 10.0.0.7 56772
